,Country,Year,GHG Engery,GHG Fugi,GHG FC,GHG FC - Coal,GHG FC - Oil,GHG FC - Gas,CO2 MARBUNK,CO2 AVBUNK,CO2-TES,CO2-GDP,CO2-GDP PPP,CO2-POP,CO2-GDP logged,CO2-GDP PPP logged,CO2-POP logged,Socioeconomic Measures
134,Nicaragua,1971,0.0,0.0,1.71031606,0.0,1.510123154,0.0,0.0,0.054211312,29.268,0.248,0.096,0.59,-0.6055483191737837,-1.0177287669604316,-0.22914798835785583,3.647574925507929
135,Panama,1971,0.0,0.0,2.63870603,0.005012505,2.530304453,0.0,1.647040243,0.436879241,36.143,0.357,0.192,1.607,-0.4473317838878068,-0.7166987712964504,0.20601587676334454,4.541985321579087
136,Paraguay,1971,0.8914489185,0.2281905,0.891220728,0.0,0.58136636,0.0,0.0,0.031875149,9.967,0.105,0.05,0.232,-0.978810700930062,-1.3010299956639813,-0.6345120151091003,2.585647288296857
137,Peru,1971,20.37808323,3748.178165,16.62990507,0.580020164,14.3633427,0.64086402,0.074675675,0.51979073,40.275,0.303,0.163,1.106,-0.518557371497695,-0.7878123955960422,0.04375512696867949,4.237385359874942
138,Suriname,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
139,Trinidad and Tobago,1971,11.36220898,5957.528468,5.404680517,0.0,2.596909315,2.800485049,5.176582467,0.213656208,48.612,0.877,0.583,5.369,-0.05700040663395948,-0.23433144524098595,0.7298934039632378,5.938561552088292
140,Uruguay,1971,5.161407277,1.1838835,5.160223394,0.066999074,4.967908185,0.0,0.265151458,0.0,50.1,0.249,0.192,1.775,-0.6038006529042637,-0.7166987712964504,0.24919835739111287,4.4286989331903985
141,Venezuela,1971,322.2690723,275821.7178,46.44735455,0.610314893,28.82731397,16.92615887,9.227109255,0.329601668,61.375,0.15,0.149,3.922,-0.8239087409443188,-0.826813731587726,0.5935075893317653,4.442785116799721
142,Other Non-OECD Americas,1971,0.0,0.0,6.66616894,0.119129731,6.509642971,0.005234861,3.244741279,0.97261458,38.047,0.156,0.135,1.524,-0.8068754016455384,-0.8696662315049939,0.1829849670035817,4.006443333853049
143,Bahrain,1971,8.948303655,6047.225359,2.901078296,0.0,1.115726309,1.785351988,0.324061605,0.433690499,49.052,1.172,0.583,12.527,0.06892761168207182,-0.23433144524098595,1.0978470774233366,6.432443243864423
144,Iran,1971,187.4852073,148250.3263,39.23488104,0.426985179,33.25944834,5.520308695,1.076571968,7.095302634,55.994,0.227,0.084,1.329,-0.6439741428068773,-1.0757207139381184,0.12352498094273198,3.9038301241977362
145,Iraq,1971,42.87529299,32463.09494,10.41219805,0.0,8.623544355,1.786059431,0.261364377,0.239167642,61.369,1.645,0.79,1.016,0.2161659022859931,-0.10237290870955855,0.006893707947900456,5.620686701524335
146,Jordan,1971,1.369460675,0.9118123,1.368548863,0.0,1.368209874,0.0,0.0,0.117989151,65.564,0.288,0.127,0.826,-0.5406075122407692,-0.8961962790440431,-0.0830199526796178,3.98017625603557
147,Kuwait,1971,70.49251925,56350.63033,14.14188892,0.0,4.119807254,10.01963398,6.358283083,0.347484303,52.771,0.27,0.171,16.331,-0.5686362358410126,-0.7670038896078462,1.2130127788080094,5.377372653359151
148,Lebanon,1971,4.674689696,1.95173,4.672737966,0.011617454,4.626056996,0.0,0.719226737,0.286947783,59.206,0.167,0.084,1.876,-0.7772835288524167,-1.0757207139381184,0.2732328340430456,3.9202285912525108
149,Oman,1971,15.30619942,15045.70212,0.260497299,0.0,0.260497299,0.0,3.889349901,0.012702739,72.129,0.035,0.018,0.372,-1.4559319556497243,-1.744727494896694,-0.4294570601181025,1.8698834893354794
150,Qatar,1971,13.68648978,11437.02916,2.24946062,0.0,0.309030314,1.939699346,0.0,0.0,57.582,0.117,0.079,16.846,-0.9318141382538383,-1.1023729087095586,1.2264967963555191,4.692309749392122
151,Saudi Arabia,1971,88.42740646,75641.58442,12.78582204,0.0,10.07911509,2.706380589,40.47274958,0.475146243,52.38,0.084,0.036,1.982,-1.0757207139381184,-1.4436974992327127,0.2971036501492565,3.2776854369784254
152,Syria,1971,14.80938529,9322.58774,5.486797546,0.019137709,5.467481959,0.0,0.782881423,0.239061679,54.558,0.988,1.15,0.831,-0.005243055412371883,0.06069784035361165,-0.08039897621588903,5.475055808725351
153,United Arab Emirates,1971,42.39037708,39914.00764,2.476369441,0.0,0.416892212,2.059477229,0.0,0.022216729,58.122,0.127,0.075,7.14,-0.8961962790440431,-1.1249387366083,0.8536982117761743,4.332563196123831
154,Yemen,1971,1.229621391,1.1169253,1.228504466,0.0,1.223876079,0.0,1.138596005,0.085994567,39.062,0.21,0.13,0.171,-0.6777807052660807,-0.8860566476931632,-0.7670038896078462,3.1691587574329096
155,Canada,1972,385.8559123,22350.65423,363.505258,59.74344993,224.4066136,78.19661892,3.39603721,1.3393379,56.054,0.717,0.7,16.109,-0.1444808443321999,-0.1549019599857432,1.2070685815140973,6.407685777196154
156,Chile,1972,21.6806182,379.656585,21.30096162,4.404543511,15.26646143,1.205946041,0.612961497,0.432367633,55.782,0.462,0.276,2.084,-0.33535802444387447,-0.5590909179347823,0.3188977146274869,4.92444877224883
157,Colombia,1972,33.43495928,4525.961553,28.90899773,6.081133004,18.39921774,3.211318837,0.990160371,0.625144954,47.074,0.0,0.0,1.214,0.0,0.0,0.08421868673923877,5.584218686739239
158,Costa Rica,1972,0.0,0.0,1.498656309,0.002506452,1.44492407,0.0,0.024891892,0.0,39.491,0.144,0.098,0.755,-0.8416375079047503,-1.0087739243075051,-0.12205304837081175,3.527535519416933
159,Mexico,1972,132.4544831,22917.1583,109.5373248,5.825574413,80.86493956,20.99657917,0.295590445,1.619961287,53.482,0.352,0.185,1.927,-0.453457336521869,-0.7328282715969862,0.284881714655453,4.598596106536598
160,United States of America,1972,4843.507421,262635.8787,4580.871542,1178.279159,2188.914724,1210.073551,22.58083842,15.82013278,64.879,0.803,0.803,21.57,-0.09528445472131904,-0.09528445472131904,1.333850145102545,6.643281235659907
161,Australia,1972,158.6529998,7690.095857,150.9629039,79.74226855,64.51109881,5.821039335,4.493320129,1.654509986,66.669,0.449,0.497,11.069,-0.3477536589966768,-0.3036436112666679,1.04410838744612,5.892711117182775
162,Israel,1972,14.57458441,13.749635,14.56083477,0.005721631,14.53050915,0.02324804,0.0,2.072186676,62.338,0.264,0.267,4.475,-0.5783960731301689,-0.5734887386354247,0.6507930396519307,4.998908227886337
163,Japan,1972,801.8593967,7171.8221,794.6875746,207.8747275,578.0681959,8.744651168,48.73491219,4.04718596,65.907,0.475,0.406,7.413,-0.3233063903751334,-0.39147396642280585,0.8699940001217419,5.655213643323803
164,Korea,1972,68.14205935,11424.75804,56.71730131,24.64488203,32.07241928,0.0,1.955876834,0.0,70.929,0.726,0.55,1.637,-0.1390633792999063,-0.2596373105057561,0.21404867941194144,5.315347989606279
165,New Zealand,1972,15.82295481,88.89537,15.73405944,4.165499497,11.08733306,0.481226877,1.097418566,0.636349856,48.619,0.248,0.255,5.311,-0.6055483191737837,-0.5934598195660449,0.7251763014191371,5.026168162679308
166,Austria,1972,0.0,0.0,51.38260319,15.63048503,29.53894663,5.992810675,0.0,0.279779502,60.739,0.327,0.29,6.682,-0.4854522473397139,-0.5376020021010439,0.8249064713021125,5.301852221861354
167,Belgium,1972,0.0,0.0,129.4167071,46.97939164,68.01452123,14.42279418,9.078697484,1.315946447,70.349,0.678,0.602,13.198,-0.16877030613293661,-0.22040350874217546,1.120508124026104,6.231334309150991
168,Czechia,1972,0.0,0.0,155.7373414,132.1955118,21.51243908,2.029390586,0.0,0.698296499,79.961,2.209,1.162,15.445,0.34419571587143494,0.0652061280543119,1.1887879126374694,7.098189756563216
169,Denmark,1972,58.01109109,55.2298925,57.9558612,5.590467295,52.11977728,0.000454936,2.222433461,2.189142941,71.186,0.404,0.439,11.499,-0.393618634889395,-0.35753547975787864,1.0606600739740146,5.809505959326741
170,Estonia,1972,0.02201839,22.01839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
171,Finland,1972,0.0,0.0,44.61581705,9.734366955,34.29699346,0.0,0.164815825,0.227513107,53.603,0.498,0.502,9.399,-0.30277065724028246,-0.29929628285498067,0.9730816496013676,5.871014709506104
172,France,1972,448.7614377,1700.87865,447.0605591,126.0820122,296.1522344,21.9587288,15.09599585,5.254320379,62.605,0.438,0.393,8.293,-0.3585258894959005,-0.4056074496245733,0.9187116653823212,5.654578326261848
173,Germany,1972,1017.737562,3674.5392,1014.063022,554.9354304,408.1359215,50.20756914,13.89825313,8.233560502,75.673,0.663,0.572,12.724,-0.17848647159522685,-0.24260397120697583,1.1046236604353257,6.183533217633123
174,Greece,1972,0.0,0.0,29.38363106,7.545194411,21.67467936,0.0,2.641275676,1.540324455,68.519,0.258,0.174,3.222,-0.5883802940367698,-0.7594507517174003,0.5081255360831992,4.660294490329029
175,Hungary,1972,0.0,0.0,63.14773003,35.61281252,20.75536465,6.592216738,0.0,0.147576021,75.84,1.132,0.537,5.974,0.053846426852252584,-0.27002571430044436,0.7762652182681095,6.060085930819918
176,Iceland,1972,0.0,0.0,1.512808039,0.002704865,1.510103174,0.0,0.0,0.242885646,38.848,0.334,0.359,7.168,-0.4762535331884355,-0.44490555142168087,0.8553979966540688,5.434238912043952
177,Ireland,1972,0.0,0.0,21.90107592,8.673078173,13.22799774,0.0,0.246282481,0.897753977,76.693,0.507,0.455,7.076,-0.294992040666664,-0.34198860334288755,0.8497878242376855,5.712807180228134
178,Italy,1972,311.2335145,2085.8145,309.1477,31.121782,250.1169603,27.88885804,24.35303219,3.428067646,65.649,0.335,0.275,5.637,-0.47495519296315475,-0.5606673061697374,0.751048034820188,5.215425535687296
179,Latvia,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
180,Lithuania,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
181,Luxembourg,1972,0.0,0.0,16.1769988,11.52800533,4.383589281,0.265404183,0.0,0.135277869,92.483,1.267,1.238,46.449,0.10277661488344131,0.09272064468409917,1.6669763685092767,7.362473628076817
182,Netherlands,1972,143.7499277,225.0366973,143.524891,14.42040111,67.47703815,61.62745169,35.34771583,2.204471412,58.281,0.479,0.43,10.691,-0.3196644865854368,-0.36653154442041347,1.0290183295464816,5.842822298540631
183,Norway,1972,24.97254736,1143.918039,23.82862933,4.1219907,19.70663863,0.0,2.105720915,0.860860121,40.84,0.204,0.252,5.99,-0.6903698325741012,-0.5985994592184559,0.7774268223893114,4.9884575305967545
184,Poland,1972,305.4647587,857.48786,304.6072708,266.8631737,25.16127751,10.79144451,1.614642399,0.56278194,80.441,2.166,1.014,9.059,0.3356584522893015,0.006037954997317177,0.9570802596578998,6.798776666944518
185,Portugal,1972,0.0,0.0,14.84164221,1.680175329,13.03238081,0.0,2.25414939,0.845487582,54.029,0.202,0.131,1.67,-0.6946486305533762,-0.8827287043442357,0.22271647114758325,4.145339136249971
186,Slovakia,1972,0.0,0.0,39.64935285,24.41900216,12.27158183,2.893664522,0.0,0.0,63.318,1.069,0.582,8.55,0.028977705208777998,-0.23507701535011155,0.9319661147281727,6.225866804586839
187,Slovenia,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
188,Spain,1972,0.0,0.0,126.3888472,39.53618287,85.50973899,1.341779543,6.854763275,1.887748439,66.595,0.289,0.213,3.578,-0.5391021572434522,-0.6716203965612623,0.5536403362313542,4.84291778242664
189,Sweden,1972,83.2419027,16.17681,83.22572589,4.59855068,78.30741711,0.0,3.897903433,0.341269361,53.376,0.427,0.449,10.117,-0.36957212497497616,-0.3477536589966768,1.005051749993996,5.787725966022343
190,Switzerland,1972,0.0,0.0,39.96087167,1.598504472,38.137377,0.144763021,0.0,1.992275981,55.087,0.11,0.141,6.153,-0.958607314841775,-0.8507808873446201,0.7890869150880286,4.479698712901634
191,Turkey,1972,0.0,0.0,52.23759032,20.44879006,29.51526858,0.0,0.325504695,0.132203481,53.08,0.327,0.14,1.321,-0.4854522473397139,-0.8538719643217619,0.12090281761452719,4.281578605953051
192,United Kingdom,1972,614.7104325,4329.71119,610.3807213,305.0178728,269.6976339,35.66521456,16.22021219,7.637058027,68.428,0.481,0.509,10.736,-0.31785492362616824,-0.29328221766324125,1.0308425028249169,5.919705361535508
193,Albania,1972,0.0,0.0,4.626608122,1.342819748,2.858189772,0.289073376,0.0,0.0,54.694,1.4,0.475,1.982,0.146128035678238,-0.3233063903751334,0.2971036501492565,5.6199252954523615
194,Armenia,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
195,Azerbaijan,1972,44.42221421,44422.21421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
196,Belarus,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
197,Bosnia and Herz.,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
198,Bulgaria,1972,0.0,0.0,66.66115175,35.39379645,30.7789692,0.396268274,0.0,0.614900087,81.075,3.694,1.421,7.681,0.5674968911042226,0.15259407792746976,0.8854177651109361,7.105508734142628
199,Croatia,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
200,Cyprus,1972,0.0,0.0,2.194470358,0.002697138,2.190678468,0.0,0.018758293,0.187544564,69.444,0.766,0.563,3.484,-0.11577123036739606,-0.24949160514865382,0.5420781463356256,5.676815310819576
201,Georgia,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
202,Gibraltar,1972,0.0,0.0,0.059928138,0.0,0.059928138,0.0,3.670453878,0.018446928,57.785,0.125,0.153,2.194,-0.9030899869919435,-0.8153085691824012,0.3412366232386923,4.122838067064348
203,Kazakhstan,1972,13.41845443,13418.45443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
204,Kosovo,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
205,Kyrgyzstan,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
206,Malta,1972,0.0,0.0,0.836443302,0.0,0.836443302,0.0,0.084562384,0.166022949,74.925,0.776,0.517,2.743,-0.11013827874181155,-0.2865094569060575,0.4382258076045294,5.5415780719566605
207,Moldova,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
208,Montenegro,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
209,North Macedonia,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
210,Romania,1972,130.0731585,10483.84953,119.589309,33.87738152,31.97586965,53.20133467,0.0,0.05851995,64.179,2.028,0.841,5.729,0.3070679506612984,-0.07520400420208784,0.7580788222496125,6.489942768708823
211,Russia,1972,228.9999445,228999.9445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
212,Serbia,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
213,Tajikistan,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
214,Turkmenistan,1972,28.3548473,28354.8473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
215,Ukraine,1972,1.84165825,1841.65825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
216,Uzbekistan,1972,4.935196178,4935.196178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
217,Former Soviet Union (if no detail),1972,0.0,0.0,2075.964911,934.3342546,696.571767,442.1653892,13.62240071,69.4836993,60.571,2.147,0.773,8.372,0.33183204443624864,-0.11182050608167508,0.9228292196666489,6.642840758021222
218,Former Yugoslavia (if no detail),1972,0.0,0.0,61.65207659,35.38035435,24.54226755,1.603580036,0.0,0.645750512,67.374,0.86,0.377,2.952,-0.06550154875643228,-0.42365864979420714,0.470116353151004,5.4809561546003644
219,Algeria,1972,50.6851568,40939.48356,9.745673245,0.372553481,6.312181854,3.058608442,0.359270132,0.35030293,57.281,0.25,0.087,0.668,-0.6020599913279624,-1.0604807473813815,-0.1752235375244543,3.662235723766202
220,Angola,1972,7.756260084,4517.527869,3.238732215,0.0,2.331852988,0.112348912,0.425490663,0.261489736,13.858,0.061,0.035,0.378,-1.214670164989233,-1.4559319556497243,-0.4225082001627747,2.406889679198268
221,Benin,1972,0.6159260631,0.1663991,0.615759664,0.0,0.407251999,0.0,0.0,0.019027687,8.25,0.146,0.054,0.127,-0.835647144215563,-1.2676062401770316,-0.8961962790440431,2.500550336563362
222,Botswana,1972,0.253002835,0.0,0.253002835,0.017957782,0.177034626,0.0,0.0,0.003189042,20.6,0.235,0.103,0.307,-0.6289321377282637,-0.9871627752948278,-0.5128616245228135,3.371043462454095
223,Cameroon,1972,1.615482108,0.5288828,1.614953225,0.0,0.785935069,0.0,0.0,0.204089682,6.674,0.121,0.049,0.113,-0.9172146296835499,-1.3098039199714864,-0.9469215565165803,2.3260598938283836
224,Congo,1972,1.278800907,579.9697975,0.698831109,0.0,0.610248584,0.004346459,0.0,0.0,27.461,0.305,0.161,0.408,-0.5157001606532142,-0.7931741239681502,-0.3893398369101201,3.8017858784685155
225,Côte d'Ivoire,1972,3.043570947,1.14961,3.042421337,0.0,2.687966641,0.0,0.062229567,0.121178192,24.321,0.179,0.076,0.444,-0.7471469690201068,-1.1191864077192086,-0.3526170298853802,3.2810495933753043
226,Dem. Rep. Congo,1972,4.320280773,1.1717655,4.319109007,1.022279208,1.6489525,0.0,0.392046404,0.232525108,9.213,0.108,0.059,0.124,-0.9665762445130504,-1.2291479883578558,-0.906578314837765,2.3976974522913292
227,Egypt,1972,30.4352779,7456.829348,22.97844855,1.260080817,21.32505007,0.137719751,0.148043775,0.228408182,54.309,0.567,0.169,0.62,-0.24641694110709347,-0.7721132953863264,-0.20760831050174613,4.273861453004834
228,Equatorial Guinea,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
229,Eritrea,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
230,Kingdom of Eswatini,1972,0.409305484,0.0,0.409305484,0.0,0.233817497,0.0,0.0,0.003189042,9.288,0.359,0.15,0.491,-0.44490555142168087,-0.8239087409443188,-0.3089185078770315,3.922267199756969
231,Ethiopia,1972,4.750125004,0.6883765,4.749436627,0.0,1.224533968,0.0,0.053671348,0.146583663,2.659,0.12,0.045,0.04,-0.9208187539523752,-1.3467874862246563,-1.3979400086720375,1.8344537511509311
232,Gabon,1972,4.215128848,3588.204429,0.626924419,0.0,0.474113463,0.0,0.173072483,0.022322393,10.475,0.115,0.058,0.76,-0.9393021596463883,-1.2365720064370627,-0.11918640771920865,3.2049394261973405
233,Ghana,1972,2.645140112,0.8385208,2.644301591,0.0,2.043444512,0.0,0.196599803,0.105180754,15.125,0.198,0.068,0.214,-0.7033348097384688,-1.1674910872937636,-0.6695862266508091,2.9595878763169585
234,Kenya,1972,4.413862604,2.066955,4.411795649,0.100214625,3.379631787,0.0,1.411138507,0.663291316,14.304,0.252,0.1,0.275,-0.5985994592184559,-1.0,-0.5606673061697374,3.3407332346118066
235,Libya,1972,99.32154084,92966.11997,6.355420871,0.0,3.164214358,3.154361115,0.006222892,0.309323265,68.169,0.097,0.034,3.116,-1.0132282657337552,-1.4685210829577449,0.4935974490005269,3.5118481003090265
236,Madagascar,1972,1.119296047,0.0,1.119296047,0.0,0.749796628,0.0,0.269734096,0.018446928,11.894,0.129,0.039,0.104,-0.889410289700751,-1.408935392973501,-0.9829666607012196,2.2186876566245286
237,Mauritius,1972,0.0,0.0,0.321206314,0.0,0.293004713,0.0,0.051142193,0.073344664,18.677,0.203,0.098,0.341,-0.6925039620867871,-1.0087739243075051,-0.4672456210075022,3.331476492598205
238,Morocco,1972,7.578087871,29.6650875,7.548422783,1.501684733,5.700507513,0.109973606,0.185712418,0.452400607,54.254,0.384,0.157,0.45,-0.4156687756324692,-0.8041003475907662,-0.3467874862246563,3.9334433905521085
239,Mozambique,1972,4.240015,64.0591315,4.175955869,1.279106408,1.401112949,0.0,0.520193424,0.089289273,9.307,0.801,0.366,0.3,-0.09636748391576232,-0.43651891460558934,-0.5228787452803376,4.44423485619831
240,Namibia,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
241,Niger,1972,0.445615677,0.0,0.445615677,0.0,0.202917657,0.0,0.0,0.0,6.393,0.058,0.025,0.041,-1.2365720064370627,-1.6020599913279623,-1.3872161432802645,1.2741518589547107
242,Nigeria,1972,94.50277148,76481.42658,18.02134491,0.716398853,5.689660935,0.542337493,0.018669,0.31862534,4.762,0.064,0.032,0.118,-1.193820026016113,-1.494850021680094,-0.9281179926938746,1.8832119596099184
243,Rwanda,1972,0.843156191,0.0,0.843156191,0.0,0.0683159,0.0,0.0,0.006151171,0.349,0.053,0.022,0.016,-1.275724130399211,-1.6575773191777938,-1.7958800173440752,0.7708185330789199
244,Senegal,1972,1.431094366,1.509274,1.429585092,0.0,1.267306461,0.0,2.853665307,0.325109081,23.715,0.252,0.103,0.27,-0.5985994592184559,-0.9871627752948278,-0.5686362358410126,3.3456015296457036
245,South Africa,1972,174.0420064,7650.551305,166.3914551,134.2764293,30.5616544,0.0,9.005363979,0.531170896,84.222,1.344,0.613,6.874,0.12839926871780646,-0.21253952548158497,0.8372095278012065,6.253069271037428
246,S. Sudan,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
247,Sudan,1972,4.249323541,2.02232,4.247301221,0.0,3.455304411,0.0,0.0,0.343078659,11.384,0.182,0.089,0.22,-0.7399286120149252,-1.0506099933550872,-0.6575773191777937,3.0518840754521936
248,Tanzania,1972,2.746630834,0.862929,2.745767905,0.0,1.663199012,0.0,0.168311091,0.092319522,8.408,0.229,0.092,0.112,-0.640164517660112,-1.0362121726544447,-0.9507819773298184,2.872841332355625
249,Togo,1972,0.4920569454,0.1579514,0.491898994,0.0,0.364824797,0.0,0.0,0.0,11.5,0.194,0.079,0.154,-0.712198270069774,-1.1023729087095586,-0.8124792791635369,2.8729495420571305
250,Tunisia,1972,6.134878254,1837.089862,4.297788392,0.414943154,3.718125676,0.046091928,0.054253801,0.385803842,54.651,0.531,0.201,0.778,-0.2749054789185309,-0.6968039425795111,-0.10902040301031106,4.419270175491647
251,Uganda,1972,1.974970716,0.0,1.974970716,0.0,0.813858602,0.0,0.0,0.26786752,4.07,2.073,0.72,0.074,0.31659930209386083,-0.14266750356873156,-1.1307682802690238,4.543163518256105
252,Zambia,1972,0.0,0.0,4.362757253,2.301207659,1.522257901,0.0,0.0,0.028541384,23.117,0.622,0.243,0.836,-0.2062096153091813,-0.6143937264016879,-0.07779372256098363,4.601602935728147
253,Zimbabwe,1972,0.0,0.0,8.083209361,5.183800062,1.787370255,0.0,0.0,0.092160729,29.6,1.111,0.599,1.241,0.04571405894086761,-0.22257317761068865,0.09377178149872986,5.416912662828909
254,Other Africa,1972,0.0,0.0,11.00726956,0.132793347,5.613375604,0.0,2.872395799,0.341212184,8.009,0.209,0.088,0.129,-0.679853713888946,-1.0555173278498313,-0.889410289700751,2.8752186685604717
255,Bangladesh,1972,4.681143405,91.2307993,4.589912606,0.372997136,2.218336105,0.309054475,0.065438089,0.060430303,11.711,0.087,0.031,0.042,-1.0604807473813815,-1.5086383061657274,-1.3767507096020994,1.554130236850792
256,Brunei Darussalam,1972,8.139356665,7748.907853,0.390448812,0.0,0.149975321,0.238242449,0.003111608,0.003189042,52.478,0.065,0.032,2.677,-1.1870866433571443,-1.494850021680094,0.42764837118693266,3.2457117061496947
